Case_ID,Temperature,Reaction_ID,YAML_Index,Reaction,Reaction_Type,Sensitivity,Abs_Sensitivity,Max_Carbon
19,927.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.07570271,0.07570271,0
19,927.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.07482219,0.07482219,0
19,927.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.0705286,0.0705286,0
19,927.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.06587727,0.06587727,0
19,927.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.05631878,0.05631878,0
19,927.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.05378834,0.05378834,0
19,927.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.05324483,0.05324483,0
19,927.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.0529533,0.0529533,0
19,927.0,2190,2189,C4H6 + O <=> C4H5-I + OH,Elementary,-0.05079384,0.05079384,0
19,927.0,279,278,C2H3 + O2 <=> CH2O + HCO,PLOG-Duplicate,0.05013633,0.05013633,0
21,930.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.23365187,0.23365187,0
21,930.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.21452115,0.21452115,0
21,930.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.18484445,0.18484445,0
21,930.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.16157179,0.16157179,0
21,930.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.15904286,0.15904286,0
21,930.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.15588154,0.15588154,0
21,930.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.13340038,0.13340038,0
21,930.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.12146052,0.12146052,0
21,930.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.10512656,0.10512656,0
21,930.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.10008972,0.10008972,0
21,930.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.09462561,0.09462561,0
21,930.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.09222243,0.09222243,0
21,930.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.07524641,0.07524641,0
21,930.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.07366408,0.07366408,0
21,930.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.0720067,0.0720067,0
21,930.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.06936036,0.06936036,0
21,930.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.06777103,0.06777103,0
21,930.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.06557898,0.06557898,0
21,930.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.05573778,0.05573778,0
21,930.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.05301006,0.05301006,0
3,935.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.24896901,0.24896901,0
3,935.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.23172004,0.23172004,0
3,935.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.18212911,0.18212911,0
3,935.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.16592814,0.16592814,0
3,935.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.16496789,0.16496789,0
3,935.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.15318119,0.15318119,0
3,935.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.11623023,0.11623023,0
3,935.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.10816383,0.10816383,0
3,935.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.0989163,0.0989163,0
3,935.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.09447889,0.09447889,0
3,935.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.09137977,0.09137977,0
3,935.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.08841734,0.08841734,0
3,935.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.08831198,0.08831198,0
3,935.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.0870116,0.0870116,0
3,935.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.07614135,0.07614135,0
3,935.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.06965424,0.06965424,0
3,935.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.06490517,0.06490517,0
3,935.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.06364911,0.06364911,0
3,935.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.05158155,0.05158155,0
3,935.0,787,786,C3H5-A + HO2 <=> AC3H5OOH,PLOG,-0.05117342,0.05117342,0
9,945.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.31571759,0.31571759,0
9,945.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.26401791,0.26401791,0
9,945.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.21663941,0.21663941,0
9,945.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.2008,0.2008,0
9,945.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.15758464,0.15758464,0
9,945.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.11900012,0.11900012,0
9,945.0,281,280,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.11595331,0.11595331,0
9,945.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.09583144,0.09583144,0
9,945.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.09256395,0.09256395,0
9,945.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.09166063,0.09166063,0
9,945.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.07890083,0.07890083,0
9,945.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.07623904,0.07623904,0
9,945.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.06875241,0.06875241,0
9,945.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.06765266,0.06765266,0
9,945.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.06564454,0.06564454,0
9,945.0,2190,2189,C4H6 + O <=> C4H5-I + OH,Elementary,-0.0644635,0.0644635,0
9,945.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.06316417,0.06316417,0
9,945.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.06125845,0.06125845,0
9,945.0,279,278,C2H3 + O2 <=> CH2O + HCO,PLOG-Duplicate,0.06046906,0.06046906,0
9,945.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.05505754,0.05505754,0
9,945.0,2312,2311,C4H5-N + O2 <=> CH2CHCHCHO + O,PLOG-Duplicate,-0.05163967,0.05163967,0
44,954.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.23143816,0.23143816,0
44,954.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.1701708,0.1701708,0
44,954.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.15406355,0.15406355,0
44,954.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.13090486,0.13090486,0
44,954.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.12122664,0.12122664,0
44,954.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.11912057,0.11912057,0
44,954.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.11726043,0.11726043,0
44,954.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.11243599,0.11243599,0
44,954.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.11236464,0.11236464,0
44,954.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.1041539,0.1041539,0
44,954.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.10241368,0.10241368,0
44,954.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.07637622,0.07637622,0
44,954.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.07555849,0.07555849,0
44,954.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.06827781,0.06827781,0
44,954.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.05878126,0.05878126,0
44,954.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.05648492,0.05648492,0
44,954.0,2219,2218,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.05521733,0.05521733,0
44,954.0,2192,2191,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.05497242,0.05497242,0
44,954.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.05383285,0.05383285,0
44,954.0,2255,2254,"C4H64,2-1OH + HO2 <=> C3H4CH2OH-1OOH",Elementary,0.05042731,0.05042731,0
18,956.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.32754365,0.32754365,0
18,956.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.24402114,0.24402114,0
18,956.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.20386257,0.20386257,0
18,956.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.20281477,0.20281477,0
18,956.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.14871067,0.14871067,0
18,956.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.11997915,0.11997915,0
18,956.0,281,280,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.10654284,0.10654284,0
18,956.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.10167447,0.10167447,0
18,956.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.08275721,0.08275721,0
18,956.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.07632509,0.07632509,0
18,956.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.06736569,0.06736569,0
18,956.0,2190,2189,C4H6 + O <=> C4H5-I + OH,Elementary,-0.06552823,0.06552823,0
18,956.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.06270083,0.06270083,0
18,956.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.06203774,0.06203774,0
18,956.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.05862712,0.05862712,0
18,956.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.05507819,0.05507819,0
18,956.0,279,278,C2H3 + O2 <=> CH2O + HCO,PLOG-Duplicate,0.05460891,0.05460891,0
18,956.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.05059863,0.05059863,0
0,961.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.34121478,0.34121478,0
0,961.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.25660253,0.25660253,0
0,961.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.22984374,0.22984374,0
0,961.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.21102115,0.21102115,0
0,961.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.16720891,0.16720891,0
0,961.0,281,280,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.12420415,0.12420415,0
0,961.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.10836242,0.10836242,0
0,961.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.09774253,0.09774253,0
0,961.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.09243863,0.09243863,0
0,961.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.08765713,0.08765713,0
0,961.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.08466336,0.08466336,0
0,961.0,2190,2189,C4H6 + O <=> C4H5-I + OH,Elementary,-0.07573386,0.07573386,0
0,961.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.07503537,0.07503537,0
0,961.0,279,278,C2H3 + O2 <=> CH2O + HCO,PLOG-Duplicate,0.06686587,0.06686587,0
0,961.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.06485276,0.06485276,0
0,961.0,5,4,O2 + H <=> O + OH,Elementary,-0.06235391,0.06235391,0
0,961.0,2193,2192,C4H6 + HO2 <=> C4H5-I + H2O2,Elementary,-0.06127091,0.06127091,0
0,961.0,2312,2311,C4H5-N + O2 <=> CH2CHCHCHO + O,PLOG-Duplicate,-0.06066268,0.06066268,0
0,961.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.05896688,0.05896688,0
0,961.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.0589105,0.0589105,0
0,961.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.05800622,0.05800622,0
0,961.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.05329318,0.05329318,0
0,961.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.05171152,0.05171152,0
35,966.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.22527735,0.22527735,0
35,966.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.16574149,0.16574149,0
35,966.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.14146897,0.14146897,0
35,966.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.11993102,0.11993102,0
35,966.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.1197848,0.1197848,0
35,966.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.11889694,0.11889694,0
35,966.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.10749979,0.10749979,0
35,966.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.10067343,0.10067343,0
35,966.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.09319579,0.09319579,0
35,966.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.08720812,0.08720812,0
35,966.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.07929642,0.07929642,0
35,966.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.06958464,0.06958464,0
35,966.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.0643697,0.0643697,0
35,966.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.06215448,0.06215448,0
35,966.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.06205657,0.06205657,0
35,966.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.06002539,0.06002539,0
35,966.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.05593193,0.05593193,0
35,966.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.0551071,0.0551071,0
35,966.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.05140987,0.05140987,0
35,966.0,2220,2219,C4H6 + OH <=> C2H3CHOHCH2,PLOG-Duplicate,-0.05009301,0.05009301,0
53,989.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.2013665,0.2013665,0
53,989.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.18610663,0.18610663,0
53,989.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.14884921,0.14884921,0
53,989.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.13495465,0.13495465,0
53,989.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.11743139,0.11743139,0
53,989.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.11349967,0.11349967,0
53,989.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.11085894,0.11085894,0
53,989.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.09212551,0.09212551,0
53,989.0,2191,2190,C4H6 + OH <=> C4H5-I + H2O,Duplicate,0.09075405,0.09075405,0
53,989.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.08102773,0.08102773,0
53,989.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.06873523,0.06873523,0
53,989.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.05446255,0.05446255,0
53,989.0,2218,2217,"C4H6 + OH <=> C4H64,2-1OH",PLOG-Duplicate,0.05425759,0.05425759,0
53,989.0,2239,2238,C4H6O1-3OOH4 <=> C2H3CHO + CH2O + OH,Elementary,0.05330141,0.05330141,0
53,989.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.05302403,0.05302403,0
32,990.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.31658601,0.31658601,0
32,990.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.21954413,0.21954413,0
32,990.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.2031946,0.2031946,0
32,990.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.19223561,0.19223561,0
32,990.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.16540355,0.16540355,0
32,990.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.11092341,0.11092341,0
32,990.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.09066918,0.09066918,0
32,990.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.08927311,0.08927311,0
32,990.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.08710568,0.08710568,0
32,990.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.08706547,0.08706547,0
32,990.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.08205228,0.08205228,0
32,990.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.07251089,0.07251089,0
32,990.0,2190,2189,C4H6 + O <=> C4H5-I + OH,Elementary,-0.07239797,0.07239797,0
32,990.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.06563289,0.06563289,0
32,990.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.06513409,0.06513409,0
32,990.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.06183136,0.06183136,0
32,990.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.06012293,0.06012293,0
32,990.0,2193,2192,C4H6 + HO2 <=> C4H5-I + H2O2,Elementary,-0.0583292,0.0583292,0
32,990.0,278,277,C2H3 + O2 <=> CH2O + HCO,PLOG-Duplicate,0.05806396,0.05806396,0
32,990.0,787,786,C3H5-A + HO2 <=> AC3H5OOH,PLOG,-0.05498829,0.05498829,0
32,990.0,2231,2230,"C2H3CHOHCH2OO <=> C4H51,3OH2 + HO2",Elementary,0.05443993,0.05443993,0
32,990.0,5,4,O2 + H <=> O + OH,Elementary,-0.05325711,0.05325711,0
41,990.0,2215,2214,C4H6 + O <=> CH2O + C3H4-A,PLOG,0.31106159,0.31106159,0
41,990.0,2263,2262,C4H6 + HO2 <=> C4H61-3OOH4,Elementary,-0.22035678,0.22035678,0
41,990.0,2216,2215,C4H6 + O <=> C2H3 + CH2CHO,PLOG,-0.20075473,0.20075473,0
41,990.0,271,270,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.18206654,0.18206654,0
41,990.0,270,269,C2H3 + O2 <=> CH2CHO + O,PLOG-Duplicate,-0.15677948,0.15677948,0
41,990.0,2289,2288,C4H5-I + O2 <=> C2H3CO + CH2O,PLOG,-0.11773293,0.11773293,0
41,990.0,280,279,C2H3 + O2 => CH2O + H + CO,PLOG-Duplicate,0.10350438,0.10350438,0
41,990.0,266,265,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.08340055,0.08340055,0
41,990.0,2240,2239,C4H6O1-3OOH4 <=> C2H3 + HO2CH2CHO,Elementary,-0.08306664,0.08306664,0
41,990.0,267,266,C2H3 + O2 <=> C2H3OO,PLOG-Duplicate,0.08205399,0.08205399,0
41,990.0,2250,2249,"C4H64,2-1OH + HO2 <=> C4H6OHOOH1-4-3",Elementary,-0.07561694,0.07561694,0
41,990.0,2190,2189,C4H6 + O <=> C4H5-I + OH,Elementary,-0.06755274,0.06755274,0
41,990.0,2237,2236,C2H3CHOHCH2OO <=> C4H6O1-3OOH4,Elementary,-0.06607467,0.06607467,0
41,990.0,786,785,C3H5-A + HO2 <=> C3H5O + OH,PLOG,-0.06242467,0.06242467,0
41,990.0,21,20,H2O2 (+M) <=> OH + OH (+M),Falloff,-0.06212833,0.06212833,0
41,990.0,31,30,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.05562037,0.05562037,0
41,990.0,2193,2192,C4H6 + HO2 <=> C4H5-I + H2O2,Elementary,-0.05331328,0.05331328,0
41,990.0,278,277,C2H3 + O2 <=> CH2O + HCO,PLOG-Duplicate,0.05327813,0.05327813,0
41,990.0,32,31,HO2 + HO2 <=> H2O2 + O2,Duplicate,0.0527406,0.0527406,0
41,990.0,787,786,C3H5-A + HO2 <=> AC3H5OOH,PLOG,-0.05145646,0.05145646,0
