Case_ID,Temperature,Reaction_ID,YAML_Index,Reaction,Reaction_Type,Sensitivity,Abs_Sensitivity,Max_Carbon
20,1200.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.10067217,0.10067217,0
20,1200.0,322,321,ch3 + c2h5 => c3h8,Elementary,0.09869595,0.09869595,0
20,1200.0,15,14,h + o2 => o + oh,Elementary,-0.09335899,0.09335899,0
20,1200.0,102,101,h2o2 (+M) => 2 oh (+M),Falloff,-0.07554592,0.07554592,0
20,1200.0,1093,1092,nc7h16 + ho2 => c7h15-2 + h2o2,Elementary,-0.06729277,0.06729277,0
20,1200.0,1095,1094,nc7h16 + ho2 => c7h15-3 + h2o2,Elementary,-0.05623135,0.05623135,0
20,1200.0,293,292,nc3h7 => ch3 + c2h4,Elementary,0.05219624,0.05219624,0
20,1200.0,553,552,c2h5 + ho2 => c2h5o + oh,Elementary,-0.05072101,0.05072101,0
7,1200.0,15,14,h + o2 => o + oh,Elementary,-0.13949707,0.13949707,0
7,1200.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.12789221,0.12789221,0
7,1200.0,540,539,ch3 + o2 + M => ch3o2 + M,ThirdBody,-0.12470684,0.12470684,0
7,1200.0,100,99,2 ho2 => h2o2 + o2,Duplicate,0.12108776,0.12108776,0
7,1200.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.11764995,0.11764995,0
7,1200.0,539,538,ch3o2 + M => ch3 + o2 + M,ThirdBody,0.09524631,0.09524631,0
7,1200.0,102,101,h2o2 (+M) => 2 oh (+M),Falloff,-0.08643132,0.08643132,0
7,1200.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.08576061,0.08576061,0
7,1200.0,1093,1092,nc7h16 + ho2 => c7h15-2 + h2o2,Elementary,-0.07253232,0.07253232,0
7,1200.0,322,321,ch3 + c2h5 => c3h8,Elementary,0.06815562,0.06815562,0
7,1200.0,1095,1094,nc7h16 + ho2 => c7h15-3 + h2o2,Elementary,-0.06363387,0.06363387,0
7,1200.0,535,534,c2h3 + o2 => ch2cho + o,Elementary,-0.05166929,0.05166929,0
7,1200.0,553,552,c2h5 + ho2 => c2h5o + oh,Elementary,-0.05101723,0.05101723,0
7,1200.0,1063,1062,nc7h16 => c5h11-1 + c2h5,Elementary,-0.05046046,0.05046046,0
8,1300.0,15,14,h + o2 => o + oh,Elementary,-0.22627589,0.22627589,0
8,1300.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.1413943,0.1413943,0
8,1300.0,540,539,ch3 + o2 + M => ch3o2 + M,ThirdBody,-0.10064878,0.10064878,0
8,1300.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.1002333,0.1002333,0
8,1300.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.10004966,0.10004966,0
8,1300.0,322,321,ch3 + c2h5 => c3h8,Elementary,0.09010616,0.09010616,0
8,1300.0,100,99,2 ho2 => h2o2 + o2,Duplicate,0.08219732,0.08219732,0
8,1300.0,1071,1070,nc7h16 + h => c7h15-3 + h2,Elementary,0.07956687,0.07956687,0
8,1300.0,539,538,ch3o2 + M => ch3 + o2 + M,ThirdBody,0.06631125,0.06631125,0
8,1300.0,599,598,c3h5-a + ho2 => c3h5o + oh,Elementary,-0.06240547,0.06240547,0
8,1300.0,293,292,nc3h7 => ch3 + c2h4,Elementary,0.06229136,0.06229136,0
8,1300.0,1063,1062,nc7h16 => c5h11-1 + c2h5,Elementary,-0.06131327,0.06131327,0
8,1300.0,229,228,c2h4 + ch3 => c2h3 + ch4,Elementary,-0.05869917,0.05869917,0
8,1300.0,535,534,c2h3 + o2 => ch2cho + o,Elementary,-0.05818327,0.05818327,0
8,1300.0,295,294,nc3h7 => h + c3h6,Elementary,-0.05646705,0.05646705,0
8,1300.0,907,906,ch3 + o2 => ch2o + oh,Elementary,-0.05374923,0.05374923,0
8,1300.0,123,122,c2h4 + oh => c2h3 + h2o,Elementary,-0.05312212,0.05312212,0
8,1300.0,1065,1064,nc7h16 => pc4h9 + nc3h7,Elementary,-0.05020648,0.05020648,0
23,1330.0,15,14,h + o2 => o + oh,Elementary,-0.44650251,0.44650251,0
23,1330.0,1071,1070,nc7h16 + h => c7h15-3 + h2,Elementary,0.18116978,0.18116978,0
23,1330.0,229,228,c2h4 + ch3 => c2h3 + ch4,Elementary,-0.13715609,0.13715609,0
23,1330.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.1167307,0.1167307,0
23,1330.0,599,598,c3h5-a + ho2 => c3h5o + oh,Elementary,-0.11515533,0.11515533,0
23,1330.0,907,906,ch3 + o2 => ch2o + oh,Elementary,-0.09626376,0.09626376,0
23,1330.0,123,122,c2h4 + oh => c2h3 + h2o,Elementary,-0.09596635,0.09596635,0
23,1330.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.09578156,0.09578156,0
23,1330.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.09386318,0.09386318,0
23,1330.0,258,257,c3h5-a + h => c3h6,Elementary,0.08847461,0.08847461,0
23,1330.0,1069,1068,nc7h16 + h => c7h15-2 + h2,Elementary,0.08360088,0.08360088,0
23,1330.0,1073,1072,nc7h16 + h => c7h15-4 + h2,Elementary,-0.07153684,0.07153684,0
23,1330.0,309,308,c3h6 + h => c3h5-a + h2,Elementary,0.06882113,0.06882113,0
23,1330.0,535,534,c2h3 + o2 => ch2cho + o,Elementary,-0.06660208,0.06660208,0
23,1330.0,254,253,c2h3 + ch3 => c3h6,Elementary,0.06483061,0.06483061,0
23,1330.0,322,321,ch3 + c2h5 => c3h8,Elementary,0.06432252,0.06432252,0
23,1330.0,1067,1066,nc7h16 + h => c7h15-1 + h2,Elementary,0.05888872,0.05888872,0
23,1330.0,1063,1062,nc7h16 => c5h11-1 + c2h5,Elementary,-0.05630741,0.05630741,0
23,1330.0,121,120,c2h4 + h => c2h3 + h2,Elementary,-0.05341046,0.05341046,0
23,1330.0,295,294,nc3h7 => h + c3h6,Elementary,-0.05074517,0.05074517,0
23,1330.0,273,272,c3h6 + oh => c3h5-a + h2o,Elementary,0.05037133,0.05037133,0
26,1349.0,15,14,h + o2 => o + oh,Elementary,-0.46907119,0.46907119,0
26,1349.0,1071,1070,nc7h16 + h => c7h15-3 + h2,Elementary,0.16041989,0.16041989,0
26,1349.0,229,228,c2h4 + ch3 => c2h3 + ch4,Elementary,-0.12772333,0.12772333,0
26,1349.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.11816119,0.11816119,0
26,1349.0,258,257,c3h5-a + h => c3h6,Elementary,0.11465265,0.11465265,0
26,1349.0,599,598,c3h5-a + ho2 => c3h5o + oh,Elementary,-0.10950503,0.10950503,0
26,1349.0,123,122,c2h4 + oh => c2h3 + h2o,Elementary,-0.09578296,0.09578296,0
26,1349.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.08899096,0.08899096,0
26,1349.0,254,253,c2h3 + ch3 => c3h6,Elementary,0.08248229,0.08248229,0
26,1349.0,309,308,c3h6 + h => c3h5-a + h2,Elementary,0.08147853,0.08147853,0
26,1349.0,535,534,c2h3 + o2 => ch2cho + o,Elementary,-0.08065052,0.08065052,0
26,1349.0,318,317,c3h6 + h2 => ic3h7 + h,Elementary,-0.08036253,0.08036253,0
26,1349.0,907,906,ch3 + o2 => ch2o + oh,Elementary,-0.08029592,0.08029592,0
26,1349.0,1069,1068,nc7h16 + h => c7h15-2 + h2,Elementary,0.07882143,0.07882143,0
26,1349.0,1073,1072,nc7h16 + h => c7h15-4 + h2,Elementary,-0.06617658,0.06617658,0
26,1349.0,273,272,c3h6 + oh => c3h5-a + h2o,Elementary,0.05612647,0.05612647,0
26,1349.0,97,96,ho2 + oh => h2o + o2,Elementary,0.05557048,0.05557048,0
26,1349.0,1063,1062,nc7h16 => c5h11-1 + c2h5,Elementary,-0.05515616,0.05515616,0
26,1349.0,121,120,c2h4 + h => c2h3 + h2,Elementary,-0.05303275,0.05303275,0
26,1349.0,322,321,ch3 + c2h5 => c3h8,Elementary,0.05186717,0.05186717,0
22,1378.0,15,14,h + o2 => o + oh,Elementary,-0.49853584,0.49853584,0
22,1378.0,258,257,c3h5-a + h => c3h6,Elementary,0.14499788,0.14499788,0
22,1378.0,1071,1070,nc7h16 + h => c7h15-3 + h2,Elementary,0.13006436,0.13006436,0
22,1378.0,43,42,ch3 + ho2 => ch3o + oh,Elementary,-0.12402734,0.12402734,0
22,1378.0,229,228,c2h4 + ch3 => c2h3 + ch4,Elementary,-0.10659097,0.10659097,0
22,1378.0,254,253,c2h3 + ch3 => c3h6,Elementary,0.10267681,0.10267681,0
22,1378.0,535,534,c2h3 + o2 => ch2cho + o,Elementary,-0.09991824,0.09991824,0
22,1378.0,599,598,c3h5-a + ho2 => c3h5o + oh,Elementary,-0.09128911,0.09128911,0
22,1378.0,309,308,c3h6 + h => c3h5-a + h2,Elementary,0.09070103,0.09070103,0
22,1378.0,123,122,c2h4 + oh => c2h3 + h2o,Elementary,-0.08488225,0.08488225,0
22,1378.0,89,88,ch3 + ho2 => ch4 + o2,Elementary,0.07831169,0.07831169,0
22,1378.0,833,832,c3h5-a => c3h4-a + h,Elementary,-0.07621501,0.07621501,0
22,1378.0,1069,1068,nc7h16 + h => c7h15-2 + h2,Elementary,0.07523742,0.07523742,0
