Case_ID,Temperature,Reaction_ID,YAML_Index,Reaction,Reaction_Type,Sensitivity,Abs_Sensitivity,Max_Carbon
19,740.0,3970,3969,MB-C5H10O2 + CH3O2 <=> CH3O2H + MBMJ,Elementary,-0.08683692,0.08683692,0
19,740.0,3944,3943,MB4OOH2O2 => MB2OOH4O2,Elementary,0.08145151,0.08145151,0
19,740.0,3730,3729,MB2OOH4O2 <=> MBKET24 + OH,Elementary,0.07604085,0.07604085,0
19,740.0,3723,3722,MB4OOH2O2 <=> MBKET42 + OH,Elementary,-0.0672092,0.0672092,0
19,740.0,3945,3944,MB2OOH4O2 => MB4OOH2O2,Elementary,-0.06702651,0.06702651,0
19,740.0,3993,3992,MBMOO => MBMOOH2J,Elementary,0.06097044,0.06097044,0
19,740.0,4009,4008,MB2J + CH3O2 => MB2O + CH3O,Elementary,0.05856317,0.05856317,0
19,740.0,3980,3979,MB4OO <=> MB3D + HO2,Elementary,0.05255541,0.05255541,0
20,820.0,38,37,2 HO2 <=> H2O2 + O2,Elementary,0.40398826,0.40398826,0
20,820.0,2204,2203,MB-C5H10O2 + OH <=> H2O + MB3J,Elementary,0.34092636,0.34092636,0
20,820.0,3966,3965,MB-C5H10O2 + HO2 <=> H2O2 + MBMJ,Elementary,-0.30630216,0.30630216,0
20,820.0,2183,2182,MB4J => C2H4 + ME2J,Elementary,0.29014885,0.29014885,0
20,820.0,2190,2189,MB-C5H10O2 + OH <=> H2O + MBMJ,Elementary,-0.24282595,0.24282595,0
20,820.0,3990,3989,MB4OOH2J => MB4OO,Elementary,0.22635111,0.22635111,0
20,820.0,3721,3720,MB4OOH2J + O2 <=> MB4OOH2O2,Elementary,-0.20775033,0.20775033,0
20,820.0,3989,3988,MB4OO => MB4OOH2J,Elementary,-0.19905972,0.19905972,0
20,820.0,39,38,2 HO2 <=> 2 OH + O2,Elementary,-0.15216873,0.15216873,0
20,820.0,3970,3969,MB-C5H10O2 + CH3O2 <=> CH3O2H + MBMJ,Elementary,-0.14702936,0.14702936,0
20,820.0,2212,2211,MB-C5H10O2 + OH <=> H2O + MB4J,Elementary,-0.14679293,0.14679293,0
20,820.0,3993,3992,MBMOO => MBMOOH2J,Elementary,0.10649412,0.10649412,0
20,820.0,3977,3976,MB2OO <=> MB2D + HO2,Elementary,0.10242556,0.10242556,0
20,820.0,3991,3990,MBMOO => MBMOOH3J,Elementary,-0.09937693,0.09937693,0
20,820.0,4005,4004,MB2J + HO2 => MB2O + OH,Elementary,-0.09846545,0.09846545,0
20,820.0,27,26,H2O2 (+M) <=> 2 OH (+M),Falloff,-0.09062011,0.09062011,0
20,820.0,3981,3980,MB2OO => MB2OOH4J,Elementary,-0.08381326,0.08381326,0
20,820.0,134,133,CH3O2 + HO2 => O2 + CH2O + H2O,Elementary,0.08216209,0.08216209,0
20,820.0,3967,3966,MB-C5H10O2 + HO2 <=> H2O2 + MB4J,Elementary,-0.08132355,0.08132355,0
20,820.0,3719,3718,MB2OOH4J + O2 <=> MB2OOH4O2,Elementary,-0.07708767,0.07708767,0
20,820.0,2193,2192,MB-C5H10O2 + CH3O => CH3OH + MBMJ,Elementary,-0.07451478,0.07451478,0
20,820.0,200,199,CH2O + CH3O2 <=> HCO + CH3O2H,Elementary,-0.07285946,0.07285946,0
20,820.0,195,194,CH2O + OH <=> HCO + H2O,Elementary,0.06839675,0.06839675,0
20,820.0,2184,2183,C2H4 + ME2J => MB4J,Elementary,-0.0526859,0.0526859,0
21,832.0,38,37,2 HO2 <=> H2O2 + O2,Elementary,0.35714191,0.35714191,0
21,832.0,3966,3965,MB-C5H10O2 + HO2 <=> H2O2 + MBMJ,Elementary,-0.31232906,0.31232906,0
21,832.0,2204,2203,MB-C5H10O2 + OH <=> H2O + MB3J,Elementary,0.24645633,0.24645633,0
21,832.0,2183,2182,MB4J => C2H4 + ME2J,Elementary,0.24274046,0.24274046,0
21,832.0,2190,2189,MB-C5H10O2 + OH <=> H2O + MBMJ,Elementary,-0.21447571,0.21447571,0
21,832.0,3990,3989,MB4OOH2J => MB4OO,Elementary,0.18557778,0.18557778,0
21,832.0,3721,3720,MB4OOH2J + O2 <=> MB4OOH2O2,Elementary,-0.18488626,0.18488626,0
21,832.0,3989,3988,MB4OO => MB4OOH2J,Elementary,-0.18016296,0.18016296,0
21,832.0,3970,3969,MB-C5H10O2 + CH3O2 <=> CH3O2H + MBMJ,Elementary,-0.15066459,0.15066459,0
21,832.0,39,38,2 HO2 <=> 2 OH + O2,Elementary,-0.12533037,0.12533037,0
21,832.0,3993,3992,MBMOO => MBMOOH2J,Elementary,0.10833433,0.10833433,0
21,832.0,27,26,H2O2 (+M) <=> 2 OH (+M),Falloff,-0.09657811,0.09657811,0
21,832.0,3991,3990,MBMOO => MBMOOH3J,Elementary,-0.09534176,0.09534176,0
21,832.0,3977,3976,MB2OO <=> MB2D + HO2,Elementary,0.08125817,0.08125817,0
21,832.0,4005,4004,MB2J + HO2 => MB2O + OH,Elementary,-0.07964587,0.07964587,0
21,832.0,134,133,CH3O2 + HO2 => O2 + CH2O + H2O,Elementary,0.07234172,0.07234172,0
21,832.0,2221,2220,MB-C5H10O2 + OH <=> H2O + MB2J,Elementary,-0.07090171,0.07090171,0
21,832.0,200,199,CH2O + CH3O2 <=> HCO + CH3O2H,Elementary,-0.06469233,0.06469233,0
21,832.0,3967,3966,MB-C5H10O2 + HO2 <=> H2O2 + MB4J,Elementary,-0.06442486,0.06442486,0
21,832.0,3981,3980,MB2OO => MB2OOH4J,Elementary,-0.06249768,0.06249768,0
21,832.0,2193,2192,MB-C5H10O2 + CH3O => CH3OH + MBMJ,Elementary,-0.06136095,0.06136095,0
21,832.0,3719,3718,MB2OOH4J + O2 <=> MB2OOH4O2,Elementary,-0.05802888,0.05802888,0
21,832.0,3995,3994,MBMOO => MBMOOH4J,Elementary,-0.05420793,0.05420793,0
21,832.0,195,194,CH2O + OH <=> HCO + H2O,Elementary,0.05309645,0.05309645,0
22,908.0,3966,3965,MB-C5H10O2 + HO2 <=> H2O2 + MBMJ,Elementary,-0.25588587,0.25588587,0
22,908.0,38,37,2 HO2 <=> H2O2 + O2,Elementary,0.17224158,0.17224158,0
